PlayerList,NumSecret,NumRounds,round_number,player,playerid,word,points_won,points_spent,score
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,28,f10.g3.OurPlayer,1,FENCE,10,0,487
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,28,f10.g4.G4Player,2,HORMONE,62,38,869
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,28,f10.g5.Ninja,3,PROYNED,63,15,1302
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,28,f10.g6.InitialPlayer,4,JALOPY,18,6,398
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,28,f10.g7.ClassyPlayer,5,KHALIFA,67,49,1335
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,28,f10.g9.BiddingPlayer,6,OUTRATE,57,15,1332
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,29,f10.g1.players.NaivePlayer,0,DANDER,8,4,292
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,29,f10.g3.OurPlayer,1,ELATE,5,0,492
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,29,f10.g4.G4Player,2,TAWTING,61,52,878
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,29,f10.g5.Ninja,3,REDEYES,61,14,1349
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,29,f10.g6.InitialPlayer,4,FIORD,9,2,405
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,29,f10.g7.ClassyPlayer,5,UNAWAKE,64,22,1377
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,29,f10.g9.BiddingPlayer,6,NUNCIOS,59,15,1376
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,30,f10.g1.players.NaivePlayer,0,EASE,4,2,294
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,30,f10.g3.OurPlayer,1,ALIT,4,0,496
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,30,f10.g4.G4Player,2,BROCKIT,65,30,913
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,30,f10.g5.Ninja,3,DIOPTER,60,12,1397
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,30,f10.g6.InitialPlayer,4,SAZ,12,11,406
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,30,f10.g7.ClassyPlayer,5,GRENNED,59,24,1412
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,30,f10.g9.BiddingPlayer,6,OXYTONE,67,30,1413
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,31,f10.g1.players.NaivePlayer,0,FIND,8,0,302
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,31,f10.g3.OurPlayer,1,EELIER,6,5,497
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,31,f10.g4.G4Player,2,SUPPORT,61,20,954
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,31,f10.g5.Ninja,3,TEMENOS,59,12,1444
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,31,f10.g6.InitialPlayer,4,STOWAGE,61,8,459
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,31,f10.g7.ClassyPlayer,5,YUCKIER,66,16,1462
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,31,f10.g9.BiddingPlayer,6,VITALLY,63,12,1464
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,32,f10.g1.players.NaivePlayer,0,ALERT,5,0,307
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,32,f10.g3.OurPlayer,1,GREX,12,0,509
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,32,f10.g4.G4Player,2,EROSIVE,60,27,987
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,32,f10.g5.Ninja,3,BEGRIMS,62,12,1494
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,32,f10.g6.InitialPlayer,4,STONED,7,3,463
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,32,f10.g7.ClassyPlayer,5,VANDYKE,68,18,1512
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,32,f10.g9.BiddingPlayer,6,ZARNICH,71,18,1517
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,33,f10.g1.players.NaivePlayer,0,FINING,10,6,311
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,33,f10.g3.OurPlayer,1,OUTHIRE,60,6,563
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,33,f10.g4.G4Player,2,JANDALS,65,47,1005
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,33,f10.g5.Ninja,3,LENVOYS,63,26,1531
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,33,f10.g6.InitialPlayer,4,EASE,4,0,467
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,33,f10.g7.ClassyPlayer,5,MARQUES,68,24,1556
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,33,f10.g9.BiddingPlayer,6,INDUCER,60,19,1558
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,34,f10.g1.players.NaivePlayer,0,HANDY,12,3,320
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,34,f10.g3.OurPlayer,1,ACUTES,8,7,564
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,34,f10.g4.G4Player,2,VOLUMES,62,22,1045
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,34,f10.g5.Ninja,3,PROPALE,61,20,1572
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,34,f10.g6.InitialPlayer,4,AZURE,14,5,476
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,34,f10.g7.ClassyPlayer,5,ARAYSED,61,16,1601
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,34,f10.g9.BiddingPlayer,6,VAGITUS,61,17,1602
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,35,f10.g1.players.NaivePlayer,0,PLAN,6,0,326
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,35,f10.g3.OurPlayer,1,RORIE,5,0,569
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,35,f10.g4.G4Player,2,BIRKIER,63,47,1061
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,35,f10.g5.Ninja,3,EVANGEL,61,5,1628
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,35,f10.g6.InitialPlayer,4,JIZ,19,3,492
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,35,f10.g7.ClassyPlayer,5,AFFIXES,70,32,1639
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,35,f10.g9.BiddingPlayer,6,AVOCETS,62,32,1632
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,36,f10.g1.players.NaivePlayer,0,AYES,7,2,331
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,36,f10.g3.OurPlayer,1,UNSAID,7,5,571
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,36,f10.g4.G4Player,2,RETYING,61,29,1093
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,36,f10.g5.Ninja,3,OVERSOW,63,15,1676
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,36,f10.g6.InitialPlayer,4,KNEAD,10,2,500
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,36,f10.g7.ClassyPlayer,5,BONDING,61,17,1683
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,36,f10.g9.BiddingPlayer,6,WALTZER,69,12,1689
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,37,f10.g1.players.NaivePlayer,0,MAXI,13,5,339
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,37,f10.g3.OurPlayer,1,CYANIDS,63,4,630
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,37,f10.g4.G4Player,2,BROMATE,61,11,1143
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,37,f10.g5.Ninja,3,CORNILY,62,10,1728
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,37,f10.g6.InitialPlayer,4,AERIE,5,2,503
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,37,f10.g7.ClassyPlayer,5,FEAZING,70,18,1735
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,37,f10.g9.BiddingPlayer,6,SHIVVED,67,22,1734
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,38,f10.g1.players.NaivePlayer,0,GAITT,6,3,342
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,38,f10.g3.OurPlayer,1,COMES,9,4,635
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,38,f10.g4.G4Player,2,RAKSHAS,64,33,1174
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,38,f10.g5.Ninja,3,CEMENTA,61,31,1758
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,38,f10.g6.InitialPlayer,4,BETH,9,1,511
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,38,f10.g7.ClassyPlayer,5,LOZENGE,67,17,1785
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,38,f10.g9.BiddingPlayer,6,UNWIRED,61,18,1777
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,39,f10.g1.players.NaivePlayer,0,TAFFIA,12,7,347
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,39,f10.g3.OurPlayer,1,GIVES,9,2,642
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,39,f10.g4.G4Player,2,ETHMOID,63,21,1216
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,39,f10.g5.Ninja,3,UNCHAIN,62,9,1811
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,39,f10.g6.InitialPlayer,4,ROILED,7,2,516
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,39,f10.g7.ClassyPlayer,5,CROWNER,62,14,1833
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,39,f10.g9.BiddingPlayer,6,AZYGIES,70,17,1830
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,40,f10.g1.players.NaivePlayer,0,THAW,10,0,357
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,40,f10.g3.OurPlayer,1,ARIA,4,0,646
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,40,f10.g4.G4Player,2,EUPHONY,0,26,1190
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,40,f10.g5.Ninja,3,COTTIER,59,10,1860
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,40,f10.g6.InitialPlayer,4,ADRIFT,10,3,523
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,40,f10.g7.ClassyPlayer,5,BRAIZES,68,16,1885
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,40,f10.g9.BiddingPlayer,6,QUAILED,67,14,1883
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,41,f10.g1.players.NaivePlayer,0,PURINS,8,2,363
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,41,f10.g3.OurPlayer,1,ALGID,7,2,651
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,41,f10.g4.G4Player,2,EPHEBOS,64,34,1220
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,41,f10.g5.Ninja,3,ATTRITE,57,12,1905
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,41,f10.g6.InitialPlayer,4,ZAIRE,14,2,535
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,41,f10.g7.ClassyPlayer,5,CASHBOX,71,19,1937
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,41,f10.g9.BiddingPlayer,6,DOVEKEY,68,27,1924
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,42,f10.g1.players.NaivePlayer,0,DOWT,8,2,369
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,42,f10.g3.OurPlayer,1,SKRY,11,2,660
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,42,f10.g4.G4Player,2,ABAXILE,66,24,1262
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,42,f10.g5.Ninja,3,FEMITER,62,27,1940
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,42,f10.g6.InitialPlayer,4,VAWNTIE,63,4,594
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,42,f10.g7.ClassyPlayer,5,JILTING,65,12,1990
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,42,f10.g9.BiddingPlayer,6,HONDLES,61,21,1964
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,43,f10.g1.players.NaivePlayer,0,BOEUF,10,0,379
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,43,f10.g3.OurPlayer,1,LING,5,0,665
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,43,f10.g4.G4Player,2,APERIES,59,41,1280
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,43,f10.g5.Ninja,3,TELEFAX,67,30,1977
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,43,f10.g6.InitialPlayer,4,WAIRUA,9,7,596
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,43,f10.g7.ClassyPlayer,5,JAMBOKS,72,26,2036
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,43,f10.g9.BiddingPlayer,6,OUTCROW,62,9,2017
f10.g1.players.NaivePlayer f10.g3.OurPlayer f10.g4.G4Player f10.g5.Ninja f10.g6.InitialPlayer f10.g7.ClassyPlayer f10.g9.BiddingPlayer ,5,100,44,f10.g1.players.NaivePlayer,0,ANISE,5,3,381
